QueryId,DocumentId
254,clueweb12-0600wb-38-09891
254,clueweb12-0612wb-67-10375
254,clueweb12-1815wb-08-11312
254,clueweb12-0911wb-76-02523
254,clueweb12-0911wb-52-13634
254,clueweb12-0911wb-44-11162
254,clueweb12-0806wb-16-21192
255,clueweb12-1200wb-49-28633
255,clueweb12-1513wb-88-15211
255,clueweb12-1009wb-72-05215
255,clueweb12-1200wb-43-26294
255,clueweb12-0012wb-38-00083
255,clueweb12-1706wb-63-14897
255,clueweb12-0209wb-36-17375
255,clueweb12-1204wb-62-11747
255,clueweb12-1903wb-35-14226
255,clueweb12-0301wb-71-08393
255,clueweb12-1903wb-27-29275
255,clueweb12-0301wb-71-04060
255,clueweb12-0103wb-91-02262
255,clueweb12-1903wb-30-13722
255,clueweb12-1117wb-27-10314
255,clueweb12-1117wb-30-14092
255,clueweb12-1710wb-58-04164
255,clueweb12-0210wb-79-09325
255,clueweb12-0501wb-91-18074
255,clueweb12-0502wb-94-04045
256,clueweb12-0012wb-11-05284
256,clueweb12-1513wb-11-16127
256,clueweb12-0011wb-98-30586
256,clueweb12-1009wb-12-10314
256,clueweb12-0200wb-24-31386
256,clueweb12-1020wb-32-05896
256,clueweb12-1500tw-58-13377
256,clueweb12-1215wb-82-23909
256,clueweb12-1508wb-51-14183
256,clueweb12-0917wb-90-24173
256,clueweb12-0308wb-19-00224
256,clueweb12-1009wb-35-08608
256,clueweb12-1008wb-24-00789
256,clueweb12-1010wb-05-03616
256,clueweb12-1010wb-63-08675
256,clueweb12-1008wb-78-08926
256,clueweb12-1011wb-69-05852
256,clueweb12-1011wb-21-06812
256,clueweb12-0000wb-16-26615
256,clueweb12-0301wb-16-07053
257,clueweb12-0100wb-82-00700
257,clueweb12-0306wb-36-26442
257,clueweb12-1407wb-08-08201
257,clueweb12-1106wb-13-08055
257,clueweb12-1515wb-41-05547
257,clueweb12-1600wb-15-15242
257,clueweb12-0005wb-64-26572
257,clueweb12-0206wb-40-34716
257,clueweb12-1405wb-00-21528
257,clueweb12-1702wb-39-17225
257,clueweb12-1013wb-09-04784
257,clueweb12-1204wb-74-21801
257,clueweb12-1404wb-89-18792
257,clueweb12-1002wb-62-25101
257,clueweb12-1005wb-31-26221
257,clueweb12-1616wb-74-20341
257,clueweb12-1009wb-87-12117
257,clueweb12-1010wb-75-16678
257,clueweb12-1006wb-01-12114
257,clueweb12-0100tw-62-08213
258,clueweb12-0005wb-79-05629
258,clueweb12-0300tw-38-11119
258,clueweb12-0600wb-32-32938
258,clueweb12-1903wb-95-17273
258,clueweb12-1511wb-10-08057
258,clueweb12-0606wb-57-01670
258,clueweb12-0918wb-20-04302
258,clueweb12-0300wb-82-00419
258,clueweb12-1709wb-01-13263
258,clueweb12-0203wb-82-15786
258,clueweb12-1009wb-17-14784
258,clueweb12-0002wb-61-08372
258,clueweb12-0309wb-78-22141
258,clueweb12-0209wb-85-08549
258,clueweb12-1709wb-40-28873
258,clueweb12-0208wb-72-32584
258,clueweb12-1708wb-37-19804
258,clueweb12-0210wb-94-28684
258,clueweb12-1709wb-64-33993
258,clueweb12-1708wb-13-16754
259,clueweb12-1601wb-42-00581
259,clueweb12-1808wb-79-06359
259,clueweb12-1808wb-75-28673
259,clueweb12-1508wb-48-06496
259,clueweb12-1502wb-34-01856
259,clueweb12-0807wb-08-00543
259,clueweb12-1905wb-70-17703
259,clueweb12-0301tw-44-12669
259,clueweb12-0211wb-53-19459
259,clueweb12-1313wb-39-03761
259,clueweb12-1003wb-44-17366
259,clueweb12-0400tw-12-21903
259,clueweb12-1201wb-29-25435
259,clueweb12-0204wb-38-32159
259,clueweb12-0012wb-70-18647
259,clueweb12-0000tw-47-24361
259,clueweb12-0600wb-45-30444
259,clueweb12-0210wb-13-21147
259,clueweb12-0011wb-75-20374
259,clueweb12-1501wb-19-26617
260,clueweb12-1500tw-19-21799
260,clueweb12-0300tw-82-06352
260,clueweb12-0812wb-31-07862
260,clueweb12-0300wb-68-11428
260,clueweb12-0009wb-03-27104
260,clueweb12-0814wb-56-26999
260,clueweb12-1408wb-11-13610
260,clueweb12-0311wb-57-09189
260,clueweb12-0100wb-01-30664
260,clueweb12-1502wb-62-24956
260,clueweb12-0211wb-27-33285
260,clueweb12-1411wb-74-18878
260,clueweb12-1411wb-88-18927
260,clueweb12-0300tw-36-13592
260,clueweb12-0200wb-04-12273
260,clueweb12-1400wb-84-19388
260,clueweb12-1410wb-84-11803
260,clueweb12-0212wb-26-04006
260,clueweb12-0604wb-92-00536
260,clueweb12-0100wb-48-25749
261,clueweb12-0611wb-52-12698
261,clueweb12-1802wb-14-26350
261,clueweb12-0202wb-91-11471
261,clueweb12-1902wb-13-09860
261,clueweb12-1115wb-24-10311
261,clueweb12-1115wb-14-11039
261,clueweb12-0607wb-84-20099
261,clueweb12-0818wb-39-23264
261,clueweb12-0111wb-93-27505
261,clueweb12-0700tw-27-14383
261,clueweb12-1115wb-81-01188
261,clueweb12-0203wb-43-05844
261,clueweb12-1301wb-05-20623
261,clueweb12-1813wb-26-09286
261,clueweb12-0112wb-56-33801
261,clueweb12-1301wb-01-34779
261,clueweb12-1301wb-47-25350
261,clueweb12-1302wb-14-05320
261,clueweb12-1302wb-12-10158
261,clueweb12-1803wb-05-27762
262,clueweb12-1812wb-38-16191
262,clueweb12-0302wb-23-05819
262,clueweb12-0302wb-51-06065
262,clueweb12-0302wb-56-06703
262,clueweb12-1500tw-34-15797
262,clueweb12-0600tw-12-11381
262,clueweb12-1701wb-68-28402
262,clueweb12-0302wb-83-31324
262,clueweb12-1012wb-09-13984
262,clueweb12-1504wb-87-00477
262,clueweb12-1501wb-22-07057
262,clueweb12-1100tw-41-19465
262,clueweb12-1506wb-57-25203
262,clueweb12-1617wb-23-11840
262,clueweb12-0300tw-40-17573
262,clueweb12-1506wb-15-28102
262,clueweb12-0700wb-36-18317
262,clueweb12-1717wb-37-18341
262,clueweb12-0900tw-80-13122
262,clueweb12-0303wb-39-00297
263,clueweb12-0010wb-19-09395
263,clueweb12-0709wb-58-16824
263,clueweb12-0008wb-13-06917
263,clueweb12-0210wb-99-26453
263,clueweb12-0310wb-35-20977
263,clueweb12-0009wb-07-22335
263,clueweb12-0715wb-04-25556
263,clueweb12-0708wb-73-10107
263,clueweb12-1406wb-20-11629
263,clueweb12-0709wb-28-23993
263,clueweb12-1408wb-00-00928
263,clueweb12-0004wb-63-32917
263,clueweb12-0004wb-51-16947
263,clueweb12-0304wb-34-24938
263,clueweb12-1408wb-44-12436
263,clueweb12-1408wb-89-02708
263,clueweb12-1904wb-48-17062
263,clueweb12-0716wb-30-04830
263,clueweb12-0101wb-96-08064
263,clueweb12-0305wb-78-09977
264,clueweb12-0109wb-16-18750
264,clueweb12-1605wb-93-00620
264,clueweb12-1117wb-15-15889
264,clueweb12-1401wb-15-01774
264,clueweb12-1401wb-06-04357
264,clueweb12-0006wb-27-06936
264,clueweb12-0108wb-99-00297
264,clueweb12-0308wb-83-17802
264,clueweb12-0306wb-79-06119
264,clueweb12-0814wb-23-19250
264,clueweb12-0301wb-84-02864
264,clueweb12-1411wb-29-25406
264,clueweb12-0012wb-28-05991
264,clueweb12-1807wb-21-02041
264,clueweb12-0606wb-66-16742
264,clueweb12-1814wb-10-19914
264,clueweb12-1905wb-37-04830
264,clueweb12-1812wb-90-05345
264,clueweb12-0112wb-61-16577
264,clueweb12-1006wb-04-05132
265,clueweb12-0205wb-90-26069
265,clueweb12-0702wb-57-34045
265,clueweb12-0011wb-84-31038
265,clueweb12-0701wb-49-31684
265,clueweb12-1111wb-06-22082
265,clueweb12-0305wb-23-07199
265,clueweb12-0301wb-76-09485
265,clueweb12-0003wb-87-19172
265,clueweb12-1412wb-75-09112
265,clueweb12-1400wb-46-22185
265,clueweb12-0211wb-93-14557
265,clueweb12-0301wb-84-27205
265,clueweb12-1500tw-13-13862
265,clueweb12-1412wb-95-18713
265,clueweb12-1400wb-69-12053
265,clueweb12-1110wb-49-01955
265,clueweb12-0703wb-40-10945
265,clueweb12-0110wb-08-29533
265,clueweb12-1118wb-65-16497
265,clueweb12-0814wb-26-24287
266,clueweb12-0003wb-56-28161
266,clueweb12-1007wb-47-01105
266,clueweb12-0800tw-55-01016
266,clueweb12-0300tw-55-01239
266,clueweb12-0206wb-30-27547
266,clueweb12-1808wb-49-05819
266,clueweb12-1708wb-84-25325
266,clueweb12-0100tw-50-17019
266,clueweb12-0810wb-81-10564
266,clueweb12-1006wb-61-18945
266,clueweb12-1802wb-69-12771
266,clueweb12-0104wb-89-05896
266,clueweb12-1416wb-21-07804
266,clueweb12-1508wb-03-08444
266,clueweb12-1414wb-89-05541
266,clueweb12-1003wb-92-24826
266,clueweb12-0000wb-77-27001
266,clueweb12-0815wb-93-19408
266,clueweb12-1507wb-52-03297
266,clueweb12-1801wb-18-25248
267,clueweb12-1812wb-53-13643
267,clueweb12-0112wb-07-29448
267,clueweb12-0600wb-38-14383
267,clueweb12-1909wb-74-10707
267,clueweb12-0109wb-53-06347
267,clueweb12-0012wb-10-29307
267,clueweb12-0609wb-70-01249
267,clueweb12-0105wb-02-09476
267,clueweb12-1506wb-52-01649
267,clueweb12-1813wb-68-09209
267,clueweb12-1805wb-40-21112
267,clueweb12-1009wb-06-28782
267,clueweb12-1016wb-49-05224
267,clueweb12-1800wb-68-26468
267,clueweb12-1900wb-59-06615
267,clueweb12-0604wb-00-13604
267,clueweb12-1901wb-90-30019
267,clueweb12-0105wb-43-02197
267,clueweb12-1014wb-28-00315
267,clueweb12-1603wb-78-13676
268,clueweb12-0000tw-04-12356
268,clueweb12-0000tw-16-16119
268,clueweb12-1806wb-14-09041
268,clueweb12-1100tw-89-21987
268,clueweb12-0604wb-65-24463
268,clueweb12-1704wb-19-00388
268,clueweb12-1910wb-12-05794
268,clueweb12-0013wb-75-07268
268,clueweb12-0715wb-45-02098
268,clueweb12-0911wb-37-28529
268,clueweb12-0404wb-81-08017
268,clueweb12-1110wb-78-10249
268,clueweb12-1611wb-23-10010
268,clueweb12-0806wb-67-27114
268,clueweb12-0703wb-35-09071
268,clueweb12-0410wb-21-30125
268,clueweb12-1200tw-46-12216
268,clueweb12-1407wb-90-04824
268,clueweb12-1400wb-35-03506
268,clueweb12-0700wb-19-32760
269,clueweb12-0009wb-52-27548
269,clueweb12-0303wb-94-08788
269,clueweb12-0013wb-74-12183
269,clueweb12-0304wb-31-07885
269,clueweb12-0103wb-04-06482
269,clueweb12-0211wb-76-04369
269,clueweb12-1218wb-32-00091
269,clueweb12-1306wb-01-09895
269,clueweb12-0007wb-32-06602
269,clueweb12-0304wb-14-01701
269,clueweb12-1705wb-92-03810
269,clueweb12-0301wb-25-27457
269,clueweb12-0300wb-07-07086
269,clueweb12-0610wb-88-20509
269,clueweb12-0212wb-14-20934
269,clueweb12-0304wb-69-00814
269,clueweb12-0702wb-09-13487
269,clueweb12-0701wb-72-03244
269,clueweb12-0401wb-31-28854
269,clueweb12-0300wb-42-00279
270,clueweb12-0606wb-42-06554
270,clueweb12-1600tw-00-12998
270,clueweb12-0000wb-61-21764
270,clueweb12-0210wb-77-06334
270,clueweb12-0000wb-07-16068
270,clueweb12-0007wb-82-31155
270,clueweb12-1611wb-54-19661
270,clueweb12-0207wb-67-09149
270,clueweb12-0012wb-54-02015
270,clueweb12-1812wb-94-34017
270,clueweb12-0606wb-32-21905
270,clueweb12-0207wb-37-20068
270,clueweb12-0207wb-19-07109
270,clueweb12-0000wb-39-10629
270,clueweb12-1208wb-74-04673
270,clueweb12-0207wb-25-24367
270,clueweb12-0208wb-37-25691
270,clueweb12-0306wb-17-02305
270,clueweb12-0207wb-98-24069
270,clueweb12-0207wb-30-08555
271,clueweb12-0708wb-98-06402
271,clueweb12-1305wb-00-23241
271,clueweb12-0207wb-30-15840
271,clueweb12-0405wb-49-29447
271,clueweb12-1712wb-87-07131
271,clueweb12-1507wb-15-30384
271,clueweb12-0300wb-48-03970
271,clueweb12-0211wb-64-23927
271,clueweb12-1809wb-39-32472
271,clueweb12-1117wb-24-18480
271,clueweb12-1900tw-60-00042
271,clueweb12-0407wb-62-03646
271,clueweb12-0011wb-70-23307
271,clueweb12-0202wb-16-24908
271,clueweb12-0207wb-67-21326
271,clueweb12-0300tw-98-21614
271,clueweb12-1507wb-22-24273
271,clueweb12-0201wb-85-27007
271,clueweb12-0716wb-87-06567
271,clueweb12-1020wb-73-21809
272,clueweb12-0110wb-40-30641
272,clueweb12-0409wb-43-27936
272,clueweb12-0409wb-87-07342
272,clueweb12-0109wb-82-08930
272,clueweb12-0109wb-48-31202
272,clueweb12-0410wb-10-31937
272,clueweb12-0409wb-76-02777
272,clueweb12-0109wb-98-33707
272,clueweb12-0110wb-85-08780
272,clueweb12-0109wb-20-11175
272,clueweb12-0409wb-82-02548
272,clueweb12-0110wb-62-00041
272,clueweb12-0107wb-42-08803
272,clueweb12-0409wb-77-30854
272,clueweb12-0410wb-10-31951
272,clueweb12-0409wb-59-07633
272,clueweb12-0409wb-63-12152
272,clueweb12-0107wb-12-12897
272,clueweb12-0409wb-62-04806
272,clueweb12-0107wb-35-19671
273,clueweb12-0900tw-24-00069
273,clueweb12-0005wb-77-07112
273,clueweb12-1311wb-38-05589
273,clueweb12-0001wb-48-27670
273,clueweb12-1600wb-15-18297
273,clueweb12-1603wb-65-09667
273,clueweb12-0102wb-91-00797
273,clueweb12-0206wb-19-22840
273,clueweb12-0010wb-41-03135
273,clueweb12-0601wb-33-30695
273,clueweb12-0603wb-88-16011
273,clueweb12-0012wb-76-14067
273,clueweb12-0407wb-18-00984
273,clueweb12-0405wb-63-01154
273,clueweb12-0101wb-96-02197
273,clueweb12-0100wb-58-07504
273,clueweb12-0406wb-38-10106
273,clueweb12-0405wb-21-22987
273,clueweb12-0102wb-05-01792
273,clueweb12-0406wb-84-27936
274,clueweb12-1416wb-79-10043
274,clueweb12-0001wb-30-36595
274,clueweb12-0806wb-26-18355
274,clueweb12-0001wb-25-21651
274,clueweb12-0806wb-33-08698
274,clueweb12-1515wb-08-00901
274,clueweb12-0310wb-11-32341
274,clueweb12-0109wb-41-02156
274,clueweb12-0006wb-93-37238
274,clueweb12-0109wb-10-11504
274,clueweb12-1312wb-47-35423
274,clueweb12-0701wb-12-12803
274,clueweb12-0300wb-98-20074
274,clueweb12-1312wb-51-11399
274,clueweb12-0301wb-18-21387
274,clueweb12-1214wb-38-18336
274,clueweb12-0305wb-31-15293
274,clueweb12-0007wb-07-09043
274,clueweb12-1314wb-17-10452
274,clueweb12-1703wb-68-18650
275,clueweb12-0904wb-46-05732
275,clueweb12-0905wb-45-15123
275,clueweb12-0610wb-17-22834
275,clueweb12-0407wb-15-20472
275,clueweb12-0107wb-15-02701
275,clueweb12-0300wb-52-09975
275,clueweb12-0012wb-40-22964
275,clueweb12-1102wb-38-05587
275,clueweb12-1703wb-69-19002
275,clueweb12-0511wb-86-00862
275,clueweb12-1807wb-71-14923
275,clueweb12-1705wb-32-28993
275,clueweb12-1005wb-46-09952
275,clueweb12-0603wb-80-34421
275,clueweb12-1913wb-84-10507
275,clueweb12-0100wb-91-20016
275,clueweb12-1010wb-94-34567
275,clueweb12-1303wb-68-17482
275,clueweb12-1904wb-31-11806
275,clueweb12-0301wb-06-13780
276,clueweb12-0805wb-13-01645
276,clueweb12-1512wb-01-17401
276,clueweb12-1610wb-30-09638
276,clueweb12-0305wb-19-01334
276,clueweb12-0212wb-07-12943
276,clueweb12-1808wb-37-22699
276,clueweb12-0500wb-06-17208
276,clueweb12-0911wb-11-01190
276,clueweb12-0505wb-89-16440
276,clueweb12-0817wb-91-22393
276,clueweb12-0402wb-70-05590
276,clueweb12-1113wb-18-20218
276,clueweb12-0205wb-87-00798
276,clueweb12-1510wb-29-22345
276,clueweb12-1615wb-55-26882
276,clueweb12-1204wb-01-19175
276,clueweb12-0310wb-51-16816
276,clueweb12-0811wb-95-29089
276,clueweb12-0010wb-58-17252
276,clueweb12-1705wb-99-17490
277,clueweb12-0717wb-27-09730
277,clueweb12-0301tw-21-07830
277,clueweb12-0700tw-21-09841
277,clueweb12-0103wb-77-17176
277,clueweb12-1912wb-69-16917
277,clueweb12-0709wb-93-16709
277,clueweb12-0111wb-96-26983
277,clueweb12-1215wb-85-21936
277,clueweb12-1908wb-60-09353
277,clueweb12-1005wb-31-23082
277,clueweb12-1900wb-22-20924
277,clueweb12-0012wb-14-02407
277,clueweb12-0701wb-84-10257
277,clueweb12-1805wb-49-18186
277,clueweb12-0309wb-91-12042
277,clueweb12-1805wb-39-17710
277,clueweb12-1200tw-94-11228
277,clueweb12-0400tw-12-10183
277,clueweb12-0004wb-00-11859
277,clueweb12-0302wb-29-15915
278,clueweb12-1804wb-22-22837
278,clueweb12-1913wb-12-14688
278,clueweb12-1100wb-66-03942
278,clueweb12-0405wb-79-26150
278,clueweb12-0809wb-28-22427
278,clueweb12-1506wb-76-06589
278,clueweb12-0106wb-71-10149
278,clueweb12-1805wb-33-08351
278,clueweb12-1021wb-20-12393
278,clueweb12-1508wb-89-08024
278,clueweb12-1508wb-41-00056
278,clueweb12-1504wb-79-06707
278,clueweb12-0814wb-38-04242
278,clueweb12-1904wb-28-11122
278,clueweb12-1413wb-48-00930
278,clueweb12-1904wb-77-01401
278,clueweb12-1616wb-14-21864
278,clueweb12-0000tw-46-18851
278,clueweb12-1000tw-84-14657
278,clueweb12-1508wb-38-25620
279,clueweb12-0010wb-90-11485
279,clueweb12-1306wb-02-02797
279,clueweb12-0111wb-42-21880
279,clueweb12-0301wb-32-27575
279,clueweb12-0511wb-51-11091
279,clueweb12-1401wb-40-06425
279,clueweb12-0108wb-06-12453
279,clueweb12-1216wb-37-05348
279,clueweb12-0508wb-60-29206
279,clueweb12-0600wb-26-14689
279,clueweb12-0402wb-74-26012
279,clueweb12-1002wb-74-21263
279,clueweb12-1019wb-33-04705
279,clueweb12-0000tw-35-12588
279,clueweb12-0808wb-98-18029
279,clueweb12-1300wb-26-00282
279,clueweb12-0111wb-94-24774
279,clueweb12-0716wb-84-04800
279,clueweb12-1515wb-11-14541
279,clueweb12-1103wb-38-07264
280,clueweb12-1808wb-11-27687
280,clueweb12-1906wb-76-25503
280,clueweb12-0806wb-32-08912
280,clueweb12-1002wb-94-11477
280,clueweb12-1510wb-29-01487
280,clueweb12-0200wb-18-14932
280,clueweb12-0200wb-27-21261
280,clueweb12-0310wb-08-02816
280,clueweb12-1003wb-11-07397
280,clueweb12-0705wb-82-25328
280,clueweb12-1716wb-65-02194
280,clueweb12-0806wb-21-18121
280,clueweb12-0308wb-56-02128
280,clueweb12-0004wb-63-04330
280,clueweb12-0200wb-59-32063
280,clueweb12-1815wb-04-28281
280,clueweb12-1615wb-66-32915
280,clueweb12-0100tw-50-10874
280,clueweb12-0201wb-61-04915
280,clueweb12-1808wb-76-11922
281,clueweb12-0300tw-68-15830
281,clueweb12-0918wb-21-12096
281,clueweb12-0900tw-23-13239
281,clueweb12-0700tw-01-08584
281,clueweb12-1000tw-57-04933
281,clueweb12-0707wb-88-07316
281,clueweb12-1813wb-50-21894
281,clueweb12-1803wb-46-18733
281,clueweb12-1020wb-63-15658
281,clueweb12-0208wb-21-21245
281,clueweb12-0704wb-95-03425
281,clueweb12-1800tw-12-05504
281,clueweb12-0300tw-70-17054
281,clueweb12-1802wb-17-01437
281,clueweb12-0013wb-37-01539
281,clueweb12-1500wb-91-26847
281,clueweb12-1803wb-60-14162
281,clueweb12-0200wb-58-06604
281,clueweb12-1717wb-04-14339
281,clueweb12-1217wb-96-03374
282,clueweb12-0000wb-62-02296
282,clueweb12-0602wb-10-29421
282,clueweb12-0913wb-55-26324
282,clueweb12-0405wb-00-25777
282,clueweb12-0307wb-67-11930
282,clueweb12-0309wb-82-20277
282,clueweb12-1801wb-23-08954
282,clueweb12-1801wb-39-16968
282,clueweb12-0405wb-26-26164
282,clueweb12-0600wb-04-33767
282,clueweb12-0409wb-10-16221
282,clueweb12-0711wb-61-13352
282,clueweb12-0310wb-34-24248
282,clueweb12-0004wb-93-01861
282,clueweb12-1715wb-61-23914
282,clueweb12-0206wb-92-05001
282,clueweb12-0702wb-63-29797
282,clueweb12-0904wb-28-03334
282,clueweb12-0705wb-91-25720
282,clueweb12-0010wb-75-05908
283,clueweb12-0010wb-73-33727
283,clueweb12-0903wb-20-32090
283,clueweb12-0111wb-21-31941
283,clueweb12-0004wb-27-10404
283,clueweb12-1509wb-79-13134
283,clueweb12-1509wb-83-07079
283,clueweb12-1509wb-50-22504
283,clueweb12-1914wb-03-12807
283,clueweb12-0604wb-36-27862
283,clueweb12-1411wb-43-15938
283,clueweb12-0301wb-66-28794
283,clueweb12-0302wb-64-29769
283,clueweb12-0511wb-64-00960
283,clueweb12-1813wb-34-19617
283,clueweb12-0512wb-21-32797
283,clueweb12-0511wb-60-19800
283,clueweb12-0301wb-99-23624
283,clueweb12-0905wb-56-06850
283,clueweb12-0302wb-93-00755
283,clueweb12-0300wb-55-29476
284,clueweb12-1906wb-58-21953
284,clueweb12-0305wb-49-04075
284,clueweb12-1502wb-19-01071
284,clueweb12-1908wb-12-17819
284,clueweb12-0211wb-69-08330
284,clueweb12-1905wb-91-17855
284,clueweb12-1905wb-91-17841
284,clueweb12-1907wb-84-19313
284,clueweb12-1906wb-17-19230
284,clueweb12-1907wb-11-28971
284,clueweb12-1906wb-85-05449
284,clueweb12-1906wb-52-20625
284,clueweb12-1905wb-38-11825
284,clueweb12-1110wb-99-12199
284,clueweb12-0400wb-53-26188
284,clueweb12-1907wb-02-19431
284,clueweb12-1906wb-82-11479
284,clueweb12-0206wb-83-21050
284,clueweb12-1513wb-40-00198
284,clueweb12-0204wb-87-00405
285,clueweb12-0212wb-31-09699
285,clueweb12-0202wb-27-20014
285,clueweb12-0207wb-39-13872
285,clueweb12-1800tw-24-03989
285,clueweb12-1313wb-79-02311
285,clueweb12-0400tw-50-06041
285,clueweb12-1814wb-59-03975
285,clueweb12-1305wb-95-08321
285,clueweb12-0205wb-03-30371
285,clueweb12-0603wb-99-04007
285,clueweb12-1913wb-02-12413
285,clueweb12-0207wb-05-31772
285,clueweb12-0409wb-15-07662
285,clueweb12-0409wb-27-14318
285,clueweb12-1300tw-89-04961
285,clueweb12-0408wb-83-27731
285,clueweb12-0210wb-60-34258
285,clueweb12-0900tw-72-02356
285,clueweb12-0900tw-71-10591
285,clueweb12-0301tw-50-05114
286,clueweb12-0000wb-59-16108
286,clueweb12-0103wb-19-06817
286,clueweb12-0000wb-90-01711
286,clueweb12-0010wb-32-10726
286,clueweb12-0011wb-03-12017
286,clueweb12-0006wb-67-04706
286,clueweb12-0006wb-47-00265
286,clueweb12-0501wb-26-06294
286,clueweb12-0008wb-15-08835
286,clueweb12-0011wb-16-06985
286,clueweb12-0006wb-67-04720
286,clueweb12-1303wb-04-08915
286,clueweb12-0410wb-54-25375
286,clueweb12-0818wb-38-18975
286,clueweb12-1806wb-82-09636
286,clueweb12-0203wb-13-22957
286,clueweb12-0600wb-23-16589
286,clueweb12-0204wb-88-26118
286,clueweb12-0011wb-45-01808
286,clueweb12-1814wb-16-24123
287,clueweb12-0310wb-48-08260
287,clueweb12-0307wb-40-25731
287,clueweb12-0809wb-95-28585
287,clueweb12-0610wb-17-25639
287,clueweb12-0601wb-96-11548
287,clueweb12-1602wb-12-16464
287,clueweb12-0308wb-26-19271
287,clueweb12-1909wb-86-27258
287,clueweb12-0906wb-88-19090
287,clueweb12-1020wb-40-06585
287,clueweb12-0400wb-66-29118
287,clueweb12-0404wb-87-03650
287,clueweb12-0112wb-49-02737
287,clueweb12-0200wb-32-08312
287,clueweb12-0400wb-70-21206
287,clueweb12-0200wb-12-29235
287,clueweb12-1010wb-27-34953
287,clueweb12-0107wb-11-18029
287,clueweb12-0112wb-56-33339
287,clueweb12-1101wb-86-11780
288,clueweb12-1812wb-81-16573
288,clueweb12-1401wb-53-23705
288,clueweb12-1212wb-57-16734
288,clueweb12-1212wb-69-27824
288,clueweb12-0109wb-32-19353
288,clueweb12-1312wb-38-09619
288,clueweb12-1309wb-67-26457
288,clueweb12-1515wb-17-28822
288,clueweb12-1410wb-12-06329
288,clueweb12-1200tw-72-05046
288,clueweb12-0008wb-50-22625
288,clueweb12-1100tw-85-22434
288,clueweb12-1018wb-65-14824
288,clueweb12-1908wb-95-08026
288,clueweb12-1111wb-48-00755
288,clueweb12-0311wb-03-06360
288,clueweb12-1809wb-54-16313
288,clueweb12-1515wb-17-28808
288,clueweb12-1200tw-56-11326
288,clueweb12-1012wb-68-10091
289,clueweb12-0709wb-58-09485
289,clueweb12-1502wb-19-18030
289,clueweb12-0710wb-91-27899
289,clueweb12-1606wb-74-07184
289,clueweb12-0304wb-48-29864
289,clueweb12-1501wb-96-20852
289,clueweb12-1607wb-46-09846
289,clueweb12-1500tw-93-18844
289,clueweb12-0406wb-40-08856
289,clueweb12-0707wb-86-13057
289,clueweb12-1911wb-62-31121
289,clueweb12-1102wb-28-16899
289,clueweb12-1605wb-56-17080
289,clueweb12-1112wb-11-05664
289,clueweb12-0914wb-49-12785
289,clueweb12-0918wb-29-14863
